Cidade_operador;So_Agua_yes;Nat_jur_B;Nat_jur_C;PIB_capta_2017;Urbaniz;POP_TOT;POP_URB;AG001;AG001A;AG002;AG002A;AG003;AG003A;AG005;AG005A;AG006;AG007;AG010;AG011;AG013;AG013A;AG021;AG021A;AG026;AG026A;AG028;ES001;ES001A;ES002;ES002A;ES003;ES003A;ES004;ES004A;ES005;ES006;ES007;ES009;ES009A;ES028;FN001;FN002;FN003;FN004;FN005;FN006;FN008;FN008A;FN010;FN011;FN013;FN014;FN015;FN016;FN017;FN018;FN019;FN020;FN021;FN022;FN023;FN024;FN025;FN026;FN026A;FN027;FN028;FN030;FN031;FN032;FN033;FN034;FN035;FN036;FN037;QD002;QD003;QD023;QD024
3.55E+13;0;0;0;42411.28;0.91;41622;37841;37839;39922;14272;15205;14900;15205;165;165;4552.89;0;2716.11;2807.08;0;15205;16163;16775;37839;37296;5793.37;35190;36245;13094;14125;13103;14128;118;137.6;2710.72;1626.39;2710.72;14680;15140;382.64;10463137.56;5991059.29;4472078.27;1625078.02;12088215.58;12088215.58;0;0;4310897.71;109945;3788336.44;1187427.85;13355947.99;0;13355947.99;0;0;0;0;0;349436.53;63960.2;0;111;114;3959340.99;0;95818.58;317578.15;0;413396.73;0;0;0;0;13;97;15593;15593
3.50E+13;0;1;0;35769.43;0.98;195874;192096;192096;191116;75027;76729;92940;90753;716.49;697.3;23155.93;18455.28;14371.67;17423.57;79241;77507;77217;82392;192096;191116;14979.63;188792;189014;74171;81848;92917;90789;677.47;665.1;14687.43;14687.43;17587.14;76271;81848;8769.39;83358685.9;42936755.38;40421930.52;2788135.57;86146821.47;84504589;11661534.31;10483784.65;17322036.38;1678722.09;10431107.34;8010550.94;57905245.95;3517731.27;77571425.6;0;7312666.05;0;8316577.05;4042047.79;13574548.32;12694842.72;1037686.08;221;227;12146252.15;4793734.54;0;27307077.12;0;27307077.12;7524691.85;3517731.27;0;11042423.12;29;225;198897;162798
4.22E+13;0;0;0;54489.79;0.85;19183;16258;18675;17849;5334;5212;6857;5310;148;146;777.56;777.56;696.85;861.08;6324;0;6589;5565;16258;16227;0;314;314;90;90;0;0;1;1;14.09;14.09;12.73;90;90;13.1;5265943.67;5233496;32447.67;0;5265943.67;5118743.83;0;100497.49;212721.63;80688.48;266961.3;2224379.3;3439160.82;0;3439160.82;0;0;654409.11;1;0;0;0;0;25;20;0;0;0;0;0;0;0;0;0;0;2;12;11058;10697
3.10E+13;0;1;0;34475.4;0.86;9142;7900;7800;7697;3019;3183;3175;3272;59.2;59.2;568.19;568.19;338.43;462.13;2960;3046;3567;3499;7800;7697;288.98;7000;6806;2793;2737;3008;2975;53.2;52.4;294.18;272.15;272.15;3208;3238;24.69;1919008.41;1273903.57;645104.84;113608.14;2032616.55;2001861.78;221687.74;193682.97;704404.66;177517.8;257460.39;237883.68;1524266.36;162.29;2308263.28;0;510753;0;77215.96;86122.21;0;0;138612.68;20;20;69783.87;186959.42;138612.68;0;0;138612.68;0;162.29;0;162.29;6;48;3638;3638
3.51E+13;0;0;0;49942.59;0.98;1194094;1173561;1171317;1159711;350640;344010;504983;498131;4700.29;4676.03;99660.5;99660.5;78867.5;86671.89;455388;448315;382995;374907;1171317;1159711;60973.34;1127154;1112327;326693;317932;462183;453737;4413.55;4385.74;61884.65;54683.2;76034.38;359048;348829;36505.15;916170038.2;428292486.1;485151270.1;98358389.59;1014528428;914454219.1;164744956.1;158222619.7;395629655;24423117.58;45050155.77;55828632.48;668334125.1;64090946.33;851994955;12855669.31;93304996.23;26606.01;45490174;13330737.89;23872827.11;48774444.85;6705102.62;2200;2170;101885784.3;12934149.44;55065767.82;9049363.42;28092912.65;92208043.89;48112152.02;58861540.95;5229405.38;112203098.4;2;31;98286;98286
5.21E+13;0;0;0;109246.29;0.84;9842;8263;8263;7649;3779;3779;4255;4255;81.5;80;1919;1458;1458;1458;4079;4079;3785;3785;8263;7649;441;7598;6984;3550;3550;3594;3594;81;80;833;833;833;3551;3551;67;2333486.41;1629499.6;703986.81;54933.66;2388420.07;2388420.07;8598.31;8003.32;615439.51;48733.5;463141.44;290192.26;1441411.48;0;1844078.38;0;0;0;23904.77;146355.42;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;1;6;191;191
5.20E+13;0;0;0;28506.69;0.74;8583;6342;6342;6065;2992;2954;3057;3019;101.03;101.03;445.34;394.86;288.86;300.87;2721;2707;3217;3177;6342;6065;307.98;3082;3023;1121;1097;1153;1124;18.96;18.96;104.43;104.43;104.43;1161;1098;0.46;2357908.12;1848967.7;508940.42;50820.63;2408728.75;2409461.07;535451.79;421927.23;1379256.71;9626.64;214222.43;259304.25;2152224.9;97673.8;2715930.88;71735.81;453858.64;0;239769.29;0;4892.26;15980.65;0;10;10;50045.58;12173.54;92608.72;0;0;92608.72;305515.41;62428.25;35245.55;403189.21;2;28;1597;1596
5.20E+13;0;0;0;30454.31;0.87;22182;19357;15326;18657;6724;6162;6949;6397;90.8;90.75;1178.82;1091.79;798.65;845.24;6325;5844;7560;7366;14308;18657;218.13;4954;6716;3157;2500;3329;2647;34.91;34.91;456.62;456.62;456.62;3411;2509;470.65;7414773.98;4995968.15;2418805.83;98523.17;7513297.15;7044208.12;1399884.83;1194545.68;2118532.33;48831.7;431936.64;433962.76;3952342.65;0;5583511.83;1583.03;1271542.79;0;723350.8;0;49797.24;348.58;2375;16;14;195728.42;359626.39;54103.85;0;0;54103.85;0;0;0;0;13;110;3125;3124
5.20E+13;1;0;0;14123.19;0.89;2517;2243;2243;2276;1021;1011;1054;1047;16.22;16.22;152.46;152.46;112.54;113.75;985;981;1051;1041;2243;2276;109.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;651162.19;651162.19;0;7857.72;659019.91;698603.47;72918.3;113802.71;639331.65;5488.27;83386.78;17012.9;827315.39;0;1142374.67;0;27649.17;0;67964.68;0;15479.6;0;0;5;5;14131.11;287410.11;15479.6;0;0;15479.6;0;0;0;0;0;0;147;145
5.20E+13;1;0;0;38994.18;0.42;5676;2383;2168;2260;1428;1153;1478;1198;15.49;15.49;171.27;0;132.35;132.52;1355;1102;1428;1410;2168;2260;118.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;798433.25;798433.25;0;10266.81;808700.06;847384.73;90254.36;126821.82;304466.03;1206.98;73340.13;13287.34;505810.1;0;532421.17;714.87;20037.97;0;83001.88;0;7009.2;367.7;1818;3;3;30507.74;6573.1;9909.77;0;0;9909.77;0;0;0;0;0;0;352;352
5.20E+13;1;0;0;22564.81;0.71;1872;1326;1114;1393;759;743;785;767;12.46;12.46;116.62;116.62;91.38;92.24;696;688;816;791;1114;1393;53.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;513653.82;513653.82;0;11723.02;525376.84;624898.64;65941.83;177441.42;491706.6;2306.59;34504.27;12111.11;605370.5;0;900484.43;0;122844.05;0;54770.65;0;1886.27;0;0;5;5;9971.28;172269.88;1886.27;0;0;1886.27;0;0;0;0;0;0;293;293
5.20E+13;0;0;0;9108.33;1;207070;206758;206758;195515;67684;64734;74003;71296;217.94;214.94;10618.79;0;6840.47;6734.58;71337;68867;69939;66913;206758;195515;6518.57;39433;5648;14169;1616;16184;1619;430.15;22.55;795.67;649.82;795.67;14188;1633;3136.91;22276648.02;20550769.46;1725878.56;397051.36;22673699.38;22939604.34;4976017.11;4349437.41;6629723.34;70818.26;6368268.94;200;16287689.25;491071.81;18533143.27;106024.18;1493599.58;0;2513761.67;0;125672.53;2913.23;14904.36;45;46;704917.04;260782.63;249514.3;0;0;249514.3;333331.48;394088.23;96983.58;824403.29;397;6698;49505;49368
5.20E+13;1;0;0;29187.12;0.83;27288;22546;19334;22118;8591;8382;9103;8905;88.23;87.87;1303.02;1211.5;932.74;940.11;8021;7953;9037;8765;19334;22118;1458.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5765101.23;5765101.23;0;114911.46;5880012.69;5912294.69;714356.04;660344.96;1935536.67;32141.51;785984;479891.28;3990766.4;1438.64;4165725.03;24126;147192.19;0;573506.72;0;281082.08;8122.46;12370;14;15;183706.22;26327.8;325700.54;0;0;325700.54;0;1203.3;235.34;1438.64;42;456;3305;3305
5.20E+13;1;0;0;18885.92;0.86;2005;1729;1523;1786;911;904;923;916;15.54;15.54;126.78;126.78;96.43;98.74;850;843;911;938;1523;1786;57.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534680.9;534680.9;0;7789.64;542470.54;578324.56;45487.37;78579.29;585399.25;5171.78;41460.08;15367.41;731860.97;0;891297.08;366.69;31767.18;0;57000.78;0;30489.78;0;0;5;5;27461.67;127668.93;30856.47;0;0;30856.47;0;0;0;0;0;0;141;141
5.20E+13;1;0;0;119626.35;0.86;6218;5332;4493;4960;2083;2060;2186;2169;20.3;20.3;335.29;335.29;262.64;268.15;1932;1931;2123;2100;4493;4960;289.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1609268.57;1609268.57;0;22687.56;1631956.13;1676825.25;166495.85;213525.01;484701.16;1129.29;194214.15;37719.07;929085.56;0;1036000.58;6684.19;89643.5;0;166677.98;0;262850.41;0;599;4;3;44643.91;17271.52;270133.6;0;0;270133.6;0;0;0;0;6;51;1120;1120
5.20E+13;1;0;0;22025.32;0.76;7558;5729;5729;5696;3140;2664;3447;2899;57.57;57.57;763.89;654.48;493.33;493.66;2899;2497;3234;3115;5729;5696;384.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3340660.53;3340660.53;0;44582.4;3385242.93;3326797.1;545843.27;446427.02;1229847.66;15113.29;266358.88;146606.62;2046156.88;0;2308740.64;8133.63;253868.55;0;326522.17;0;1174.16;1103.11;0;10;8;61708.26;8715.21;10410.9;0;0;10410.9;0;0;0;0;3;45;734;733
5.20E+13;0;0;0;13768.81;0.85;8614;7324;7234;7350;3255;3194;3291;3230;49.83;49.83;914.9;914.9;638.18;337.79;2993;2955;3510;3440;7234;7350;251.91;267;164;87;84;94;90;1.17;1.17;12.4;0;12.4;95;84;45.57;2175683.11;2099539.13;76143.98;31717.3;2207400.41;2032831.67;578639.12;409535.89;1019855.42;9121.15;231616.28;300;1486332.48;46750.37;2526707.57;607398.86;983836.73;0;225439.63;0;47884.84;2525355.33;1178;14;11;0;9787.99;3181817.03;0;0;3181817.03;267505.06;32140.43;14609.94;314255.43;5;42;1437;1433
5.20E+13;1;0;0;15707.04;0.32;3778;1211;1015;1202;631;623;650;643;9.17;9.17;67.74;0;51.71;52.41;582;588;631;661;1015;1202;56.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320733.89;320733.89;0;3396.17;324130.06;339852.6;29727.08;48171.9;151382.68;2021.89;35661.3;10498.68;237251.18;0;288036.69;2350.17;48115.01;0;33598.23;0;2391.9;0;0;1;1;4088.4;2670.5;4742.07;0;0;4742.07;0;0;0;0;1;9;145;145
5.20E+13;1;0;0;10620.35;0.86;6057;5188;5188;5155;2386;2334;2439;2389;27.52;27.52;333.65;333.65;244.38;245.4;2299;2265;2504;2453;5188;5155;139.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1508300.42;1508300.42;0;22602.51;1530902.93;1503550;207964.04;178089.93;1233528.42;15793.07;96860.22;114276.74;1643300.96;0;1718722.66;0;64252.86;0;148108.17;0;8761.84;0;0;8;7;34734.34;11168.84;8761.84;0;0;8761.84;0;0;0;0;1;6;692;692
5.20E+13;1;0;0;17195.68;0.6;3185;1916;2454;2049;1372;1180;1408;1213;34.67;34.67;152.03;128.07;122.73;124.78;1291;1117;1454;1442;1916;2049;117.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758621.85;758621.85;0;6194.97;764816.82;806323.1;132025.18;174534.36;761100.8;22439.56;61375.79;19830.25;969010.44;0;1034074.77;0;60684.81;0;77196.99;0;3119.02;0;0;5;5;27067.05;4379.52;3119.02;0;0;3119.02;0;0;0;0;3;71;192;192
5.20E+13;0;0;0;37863.85;0.98;381970;375283;372397;368574;135891;131798;150214;145714;2040.3;2036.95;22983.34;22798.77;16053.93;16598.5;134260;131398;146324;143212;372397;368574;20496.66;203896;237911;78784;74263;91485;86490;730.77;720.41;10376.79;10376.79;10376.79;84425;74452;2117.36;152804007.2;99937323.32;52866683.89;1590292.3;154394299.5;149791830;31301396.49;26317503.58;44424476.75;871288.67;12236304.43;9294688.74;102541180.4;396901.75;123051658.8;2900094.96;17033792.77;13574901.94;15013856.87;0;2214831.6;23714762.22;191532.02;307;295;7125662.98;3079783.91;13207851.83;0;15813368.97;29021220.8;1037765.47;261452.82;135448.93;1434667.22;375;4594;95523;95301
5.20E+13;1;0;0;15278.41;0.94;1137;1065;1065;1054;561;554;596;590;7.93;7.93;70.39;0;55.61;55.15;534;535;598;561;1065;1054;116.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324538.51;324538.51;0;4277.4;328815.91;339985.97;28087.21;47762.52;229827.08;1877.92;78020.96;12665.46;374743.01;0;410630.03;2021.89;34163.64;0;33758.61;0;1284.81;0;0;2;1;18592.98;1723.38;3306.7;0;0;3306.7;0;0;0;0;0;0;467;467
5.20E+13;0;0;0;17725.31;0.86;21717;18575;18575;18600;7377;6905;7981;7524;84.86;84.85;1152.32;1120.85;755.46;763.43;7213;6861;7608;7384;18575;18600;475.77;5629;8045;3120;3009;3459;3359;19.97;19.97;339.86;339.86;339.86;3346;3011;0.87;6486638.12;4759951.66;1726686.46;70580.43;6557218.55;6486301.15;1571638.62;1443966.96;3506941.65;69416.66;280368.58;488722.17;5145085.36;34957.31;5614146.72;6880.36;401782;0;631641.98;0;66290.29;0;3400;22;19;167994.32;32322.05;76570.65;0;0;76570.65;98720.15;13824.76;21132.55;133677.46;2;26;4645;4645
5.20E+13;0;0;0;23765.14;1;565957;565381;367288;419210;129532;126122;143168;140180;2986.61;2284.36;7397.13;2509.12;15399.42;15901.54;130828;129090;137699;134183;367288;419210;21419.29;134877;176181;58144;50350;67555;59291;937.17;1016.46;7236.96;6732.55;7236.96;63998;50460;1039.1;131367861;90987674.32;40380186.71;2613769.83;133981630.9;130203912.2;21329562.25;19066941.52;37103027.39;332790.88;5170504.47;34883746.9;92348459.44;9574745.34;120973038.6;14005270.16;18157592.43;0;12646567.36;0;5886111.4;93174871.52;662495.45;329;319;2211822.44;892241.34;5465905.34;108262843.2;0;113728748.5;8548987.76;5019285.08;4555460.26;18123733.1;303;6487;96747;96450
5.20E+13;0;0;0;34969.63;0.8;2474;1988;1988;2022;1168;1164;1193;1190;17.54;17.54;145.23;0;108.79;106.37;1055;1051;1217;1203;1988;2022;103.48;1988;2023;1149;1135;1176;1162;14.23;14.23;108.79;108.79;108.79;1191;1136;0.29;1182227.93;653471.68;528756.25;14915.85;1197143.78;1267048.61;141373.75;209076.55;483417.78;3393.71;68681.31;350032.29;1054770.06;52154.53;1460622.55;7785.56;346847.81;0;118588.63;0;6361.57;30904.48;97400;3;3;30656.34;6850.15;142451.61;0;0;142451.61;191358.9;29980.15;22174.38;243513.43;0;0;1053;1053
5.20E+13;1;0;0;74996.88;0.67;4163;2782;2610;2768;1541;1505;1624;1592;25.27;25.27;235.91;0;192.85;193.38;1420;1397;1603;1564;2610;2768;87.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1107882.27;1107882.27;0;24826.95;1132709.22;1266155.22;194589.62;311266.66;611205.54;5442.58;63097.29;27063.72;872599.25;0;908719.97;802.34;31424.8;0;120826.94;0;15651.03;3092.51;0;3;3;44963.18;4695.92;19545.88;0;0;19545.88;0;0;0;0;1;19;743;743
5.20E+13;1;0;0;13279.6;0.88;3560;3143;3143;3292;1635;1622;1710;1698;23.6;23.6;209.92;209.92;166.81;169.1;1537;1536;1723;1709;3143;3292;101.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1058637.3;1058637.3;0;16421.3;1075058.6;1068797.68;304043.67;298763.01;1028361.61;21359.23;59646.74;94489.41;1341333.54;0;1559033.59;18892.77;62755.45;0;104552.5;0;104638.35;0;0;8;8;32924.05;154944.6;123531.12;0;0;123531.12;0;0;0;0;9;79;1111;1111
5.20E+13;1;0;0;11915.62;0.96;19959;19209;19209;19137;7662;7544;7842;7726;86.45;86.45;1464.87;1464.87;953.33;955.09;7336;7258;7830;7706;19209;19137;780.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5945350.21;5945350.21;0;123929.35;6069279.56;5844366.78;1366035.8;1091719.57;2162406.66;77981.46;445739.35;251980.66;3859681.41;0;4113356.01;10430.04;205616.27;0;591802.9;0;82024.18;21725.72;15353.1;14;14;329770.38;48058.33;129533.04;0;0;129533.04;0;0;0;0;9;65;4449;4439
5.20E+13;1;0;0;10799.32;0.66;10116;6685;5716;6453;2931;2906;3034;3009;77.59;73.81;398.79;398.79;286.58;291.58;2757;2750;3092;3048;5716;6453;312.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1791680.68;1791680.68;0;32520.31;1824200.99;1808201.68;305060.75;270322.7;1300443.5;9529.76;181212.64;69055.68;1785144.92;0;1882709.85;7430.33;85681.99;0;177415.13;0;4782.54;24879.3;0;9;9;47488.21;11882.94;37092.17;0;0;37092.17;0;0;0;0;0;0;615;615
5.20E+13;0;0;0;15169.14;0.69;7756;5369;4510;5443;2423;2404;2451;2432;42.62;42.62;299.54;299.54;208.3;213.87;2222;2210;2546;2517;4510;5443;174.24;2328;3915;1505;1483;1526;1505;16.6;16.6;138.74;138.74;138.74;1629;1483;7.12;1977771.14;1319922.93;657848.21;28153.3;2005924.44;1873039.39;617245.39;383858.72;1395811.62;146605.21;104162.29;178004.24;2071279.88;0;2227457.42;2668.74;102777.44;0;195497.76;0;31186.45;735.41;8650;8;8;51198.76;53400.1;43240.6;0;0;43240.6;0;0;0;0;0;0;758;757
5.20E+13;1;0;0;42371.04;0.59;2689;1575;2001;1731;1187;1036;1267;1082;12.64;12.32;157.94;142.11;112.12;112.6;1095;980;1187;1240;1575;1731;92.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678799.3;678799.3;0;17246.43;696045.73;755605.2;83946.63;137056.73;659374.14;12585.56;77043.67;40961.09;932672.75;0;1038979.68;6176.17;51156.4;0;73681.13;0;96384.76;367.7;0;5;5;69027.16;55150.53;102928.63;0;0;102928.63;0;0;0;0;0;0;509;500
5.20E+13;0;0;0;22868.59;0.82;9635;7941;6932;7531;3678;3613;3970;3907;70.17;70.17;597.36;597.36;424.02;454.06;3558;3546;3974;3896;6932;7531;529.99;4058;3660;1390;1280;1493;1359;18;18;172.69;172.69;172.69;1978;1285;66.48;3790320.81;2866102.68;924218.13;57400.08;3847720.89;3628451.06;706648.17;699783.26;1628040.08;36468.53;364143.48;232522.64;2834796.75;29168.54;3860555.23;44046.26;753643.6;0;368958.95;0;107234.91;450321.77;3150;10;11;204663.07;242946.34;604752.94;0;0;604752.94;0;11554.32;17614.22;29168.54;6;87;1709;1691
5.20E+13;1;0;0;16804.42;0.77;3184;2443;2443;2624;1448;1436;1475;1464;21.56;21.56;230.28;230.28;153.94;154.24;1370;1367;1537;1523;2443;2624;15.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923689.37;923689.37;0;11808.55;935497.92;968127.82;117405.07;143897.71;965652.75;6920.17;10822.71;26468.02;1132791.82;0;1184919.83;0;47862.93;0;94558.54;0;11344.4;0;0;6;5;28369.63;4265.08;11344.4;0;0;11344.4;0;0;0;0;0;0;575;574
5.20E+13;1;0;0;18904.68;0.77;2425;1858;2307;1884;1057;989;1103;1036;20.12;16.68;160.2;156.25;112.36;113.81;1006;949;1109;1084;1858;1884;135.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691858.29;691858.29;0;10478.58;702336.87;703315.21;82113.61;80208.92;520562.73;23120.87;62152.4;126297.47;852781.57;0;1127176.61;14704.56;38023.62;0;67986.38;0;106175.4;0;970;5;5;52661.72;236371.42;121849.96;0;0;121849.96;0;0;0;0;0;0;169;169
5.20E+13;1;0;0;14978.31;0.29;4992;1470;1259;1378;702;678;725;697;11.09;11.09;78.93;0;59.74;60.01;603;606;718;690;1259;1378;95.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384867.01;384867.01;0;6132.33;390999.34;389157.97;56457.55;60525.32;411795.29;3430.07;66262.45;13990.1;563150.07;0;644505.26;1357.95;27434.15;0;39369;0;70496.61;0;0;2;2;28303.16;53921.04;71854.56;0;0;71854.56;0;0;0;0;3;31;223;223
5.20E+13;1;0;0;5558.82;0.72;10922;7833;9552;7484;3397;2694;3515;2814;33.78;33.78;657.1;537.11;429.3;430.69;3109;2532;3397;3362;7815;7484;447.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2556333.13;2556333.13;0;33115.49;2589448.62;2755191.16;362767.48;531733.84;1342093.81;47020.29;267863.52;540080.1;2517391;0;2798169.66;5014.36;44765.2;0;265151.13;0;7787.81;0;0;11;10;55182.15;236013.46;12802.17;0;0;12802.17;0;0;0;0;0;0;730;729
5.20E+13;0;0;0;33476.26;0.73;29448;21534;20004;20710;9303;8854;9766;9311;148.67;148.67;1401.18;1363.78;967.88;987.97;8673;8328;9871;9634;19546;20710;970.44;8438;13198;5245;4889;5598;5237;96.27;96.27;540.62;540.62;540.62;5724;4900;221.76;8843181.71;6145913.9;2697267.81;115954.16;8959135.87;8829482.62;1125581.96;1024623.93;2920130.53;70744.34;802467.56;516960.12;5424155.31;27505.84;6171635.95;74004.39;665849.14;0;859459.65;0;284705.62;12423.64;0;18;18;254393.11;54125.66;371133.65;0;0;371133.65;103132.8;13336.3;14169.54;130638.64;7;87;4170;4166
5.20E+13;1;0;0;17323.89;0.75;8813;6643;6007;6706;3012;2980;3098;3012;38.77;38.77;343.27;343.27;263.61;275.14;2746;2802;3287;3256;6007;6706;290.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1690627.83;1690627.83;0;31221.96;1721849.79;1689712.79;210719.36;197427.99;1243086.63;17415.89;164151.69;132277.87;1774746.22;0;1851240.21;23706.09;48994.98;0;165942.65;0;38195.87;0;0;7;7;51871.49;27499.01;61901.96;0;0;61901.96;0;0;0;0;15;291;1162;1162
5.20E+13;0;0;0;33368.6;0.93;24776;23014;19424;21600;7744;7721;8046;8018;93.72;93.72;1405.77;1405.77;1139.32;960.97;7266;7317;8246;8198;19424;21600;870.31;19424;21600;8312;8234;8714;8593;111.03;111.03;1139.32;1139.32;1139.32;8583;8242;7.22;11062634.65;5602292.92;5460341.73;121683.79;11184318.44;10726637.69;1847578.97;1769817.93;2291970.57;26961.52;422910.89;242033.91;4586487.72;22426.37;6251367.16;12577.41;1138332.53;0;1076047.69;0;15827.27;10587.75;3510;16;14;526563.14;504120.54;42502.43;0;0;42502.43;9020.94;21406.83;1019.54;31447.31;7;76;6128;6115
5.20E+13;1;0;0;9736.6;0.93;9488;8840;8840;8433;3695;3594;3785;3690;69.99;69.98;574.99;0;371.27;373.96;3511;3466;3739;3736;8840;8433;387.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2284525.58;2284525.58;0;43042.95;2327568.53;2328813.3;341421.19;297612.83;1245834.82;2626.99;260290.17;266650.5;2064240.43;0;2235290.59;1109.41;160105.54;0;229017.08;0;27797.98;367.7;0;9;9;59820.87;10944.62;29275.09;0;0;29275.09;0;0;0;0;7;82;2041;2038
5.20E+13;1;0;0;23198.53;0.37;4316;1603;1034;1539;673;644;693;664;11;11;86.82;0;59.65;62.71;619;595;827;694;1034;1539;26.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364616.18;364616.18;0;10568.56;375184.74;409831.05;34124.74;68010.73;225073.7;4158.93;5727.98;16795.82;298531.44;0;329583.93;0;22656.93;0;39479.53;0;18458.1;0;0;2;2;7295.48;8395.56;18458.1;0;0;18458.1;0;0;0;0;1;16;248;248
5.20E+13;1;0;0;28975.9;0.67;3659;2457;3659;2262;1699;1411;1735;1442;26.83;26.83;226.21;196.47;200.15;201.26;1564;1321;1748;1756;2457;2262;155.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1231784.06;1231784.06;0;18089.51;1249873.57;1355909.45;92532.91;175711.17;926385.07;12148.95;112381.93;50577.46;1255586.86;0;1418658.03;3609;73814.77;0;132435.71;0;208575.72;0;0;7;7;21657.74;89256.4;212184.72;0;0;212184.72;0;0;0;0;3;32;1664;1664
5.20E+13;0;0;0;18978.81;0.82;5761;4751;3317;4797;2199;2182;2243;2224;34.92;34.92;270.21;270.21;177.83;182.33;2073;2052;2349;2309;3317;4797;192.99;3317;4780;1830;1790;1870;1831;18.2;18.2;158.83;158.83;158.83;1893;1790;25.93;1791963.5;1084824.97;707138.53;22153.23;1814116.73;1840085.05;555752.03;572191.08;1186366.23;9485.47;131962.95;230382.28;1868173.43;0;1949942.78;4110.93;44748.99;0;175635.21;0;8112.08;1855.77;8968;7;7;134341.29;37020.36;23046.78;0;0;23046.78;0;0;0;0;0;0;803;800
5.20E+13;0;0;0;33478.86;0.93;9433;8764;9364;8811;4740;4556;4814;4632;54.81;54.81;759.96;750.6;545.13;547.51;4377;4249;4949;4839;8764;8811;807.49;1548;1453;648;632;677;663;7.56;7.56;88.49;0;88.49;684;633;25.7;3763805.85;3369597.84;394208.01;63711.16;3827517.01;3699169.12;823472.37;661690.71;1612589.73;112767.62;471536.5;193681.56;2822827.4;0;2907908.17;19678.01;69483.6;0;387785.07;0;70658.72;0;0;11;11;44466.92;15597.17;90336.73;0;0;90336.73;0;0;0;0;4;63;1533;1531
5.20E+13;1;0;0;14851.15;0.68;2501;1695;2501;1690;1292;1044;1346;1098;31.21;29.21;155.19;0;118.01;119.8;1191;973;1327;1309;1695;1690;131.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701990.92;701990.92;0;11023.8;713014.72;772914.73;51845.32;104420.36;465282.79;1546.45;86061.49;39207.48;687379.12;0;719448.68;0;28842.56;0;75209.83;0;16986.59;0;0;3;3;20071.08;3227;16986.59;0;0;16986.59;0;0;0;0;0;0;229;227
5.20E+13;1;0;0;23523.15;0.57;3302;1874;1685;1922;921;910;943;925;13.15;13.15;135.39;135.39;86.45;85.71;873;864;960;950;1685;1922;129.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475379.94;475379.94;0;4467.33;479847.27;504605.52;76481.85;102871.26;514557.63;1766.37;87384.33;21496.78;740673.55;0;1074797.37;0;39126.34;0;50821.93;0;1607.38;0;1178;6;6;64646.51;294997.48;2785.38;0;0;2785.38;0;0;0;0;0;0;313;304
5.20E+13;1;0;0;26472.38;0.75;7939;5943;6154;5796;2562;2427;2635;2504;39.82;39.81;435.09;0;260.72;264;2447;2325;2690;2669;5896;5796;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1624196.62;1624196.62;0;26168.76;1650365.38;1644702.07;246700.07;198845.49;604463.04;1726.34;194944.97;127072.09;1134442.4;0;1219848.98;31357.36;67014.87;0;164695.92;0;77866.23;367.7;4034.37;5;5;41540.04;18391.71;113625.66;0;0;113625.66;0;0;0;0;0;0;1406;1403
5.20E+13;1;0;0;20102.87;0.79;12297;9767;9050;9533;3924;3752;4032;3866;49.9;49.9;698.81;698.81;519.55;523.17;3704;3562;4104;3888;9050;9533;451.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3212184.82;3212184.82;0;48705.18;3260890;3182192.5;502951.74;3778182.67;1363758.73;28430.36;240477.41;112179.55;2094857.82;0;2222879.2;625.32;98451;0;316422.94;0;10607.28;0;0;9;7;33588.83;29570.38;11232.6;0;0;11232.6;0;0;0;0;8;129;1385;1385
